,ID,Alamosite,Chalcophyllite,Gypsum,Orpiment,Junitoite,Phoenicochroite,Groutite,Zykaite,Weloganite,Diadochite,Semseyite,Creedite,Xieite,Eveite,Rutile,Tyrolite,Feroxyhyte,Kostovite
2146,Ast_002147,4203.0,5035.0,4880.0,2395.0,4450.0,3026.0,18818.0,4141.0,1759.0,2336.0,2923.0,7398.0,2042.0,4804.0,1723.0,4116.0,4877.0,2507.0
2147,Ast_002148,2162.0,4289.0,3677.0,3255.0,3310.0,1967.0,10650.0,2477.0,3821.0,3150.0,4627.0,9961.0,4453.0,2362.0,1737.0,2966.0,1986.0,3930.0
2148,Ast_002149,5104.0,4724.0,3176.0,2487.0,4682.0,1382.0,22415.0,1628.0,4080.0,4511.0,2094.0,7666.0,3465.0,2188.0,1636.0,2115.0,2970.0,1378.0
2149,Ast_002150,2114.0,3391.0,4204.0,3887.0,2226.0,3869.0,10466.0,4453.0,3858.0,2687.0,4416.0,11842.0,2585.0,4899.0,3455.0,3015.0,3298.0,2782.0
2150,Ast_002151,4126.0,4069.0,5045.0,1590.0,4253.0,2365.0,18509.0,4478.0,1611.0,1973.0,2844.0,4957.0,3259.0,4577.0,3457.0,3791.0,4143.0,2880.0
2151,Ast_002152,1731.0,3740.0,4208.0,3211.0,3929.0,2182.0,8920.0,2867.0,4277.0,2697.0,4147.0,9828.0,4194.0,2900.0,1895.0,3402.0,2439.0,3911.0
2152,Ast_002153,4383.0,2123.0,2071.0,2988.0,4187.0,4131.0,19523.0,3720.0,2848.0,4847.0,4167.0,9168.0,5259.0,2942.0,1911.0,2826.0,4155.0,3458.0
2153,Ast_002154,4686.0,,1672.0,3000.0,4522.0,3292.0,20740.0,3459.0,2252.0,5456.0,3535.0,9220.0,5078.0,2681.0,1326.0,2819.0,3737.0,3219.0
2154,Ast_002155,2459.0,3075.0,4501.0,3486.0,2665.0,3532.0,11847.0,4050.0,3715.0,2609.0,4293.0,10650.0,2308.0,,3512.0,3026.0,3002.0,2358.0
2155,Ast_002156,3752.0,4935.0,5141.0,2025.0,4209.0,1820.0,17010.0,4335.0,1007.0,2712.0,3249.0,6293.0,3475.0,5200.0,2954.0,4144.0,4978.0,2715.0
2156,Ast_002157,2975.0,4731.0,1823.0,2928.0,4004.0,3009.0,13914.0,4897.0,3012.0,3577.0,2312.0,8977.0,4773.0,2285.0,4313.0,5132.0,4449.0,2864.0
2157,Ast_002158,2146.0,4406.0,4125.0,3626.0,4362.0,2365.0,10585.0,2593.0,4851.0,2780.0,4520.0,11080.0,3855.0,2923.0,1765.0,2586.0,1731.0,4274.0
2158,Ast_002159,2433.0,4327.0,3705.0,3832.0,3630.0,2217.0,11736.0,2684.0,5342.0,2223.0,4022.0,11700.0,4646.0,2433.0,2313.0,3394.0,1864.0,4021.0
2159,Ast_002160,2008.0,3868.0,4009.0,3463.0,4415.0,2224.0,10050.0,2777.0,4740.0,2350.0,4121.0,10597.0,4249.0,3017.0,1789.0,2925.0,2329.0,4208.0
2160,Ast_002161,4311.0,4335.0,4588.0,2018.0,4101.0,1955.0,19237.0,4539.0,1355.0,1646.0,2477.0,6259.0,3681.0,5273.0,3279.0,4157.0,5070.0,2532.0
2161,Ast_002162,2707.0,4470.0,1755.0,2912.0,3808.0,2480.0,12827.0,4129.0,3473.0,3769.0,2174.0,8905.0,3880.0,2171.0,4317.0,4787.0,4682.0,2807.0
2162,Ast_002163,4533.0,1881.0,1720.0,2735.0,4325.0,3973.0,20136.0,3870.0,2893.0,5024.0,4355.0,8408.0,5761.0,2732.0,2240.0,2330.0,5594.0,2614.0
2163,Ast_002164,4176.0,4823.0,3046.0,2608.0,4530.0,1682.0,18710.0,2055.0,4991.0,4723.0,2191.0,8021.0,4245.0,2260.0,1630.0,2399.0,3434.0,1613.0
2164,Ast_002165,3692.0,1227.0,1769.0,3823.0,2078.0,3800.0,16741.0,1324.0,4083.0,2028.0,2838.0,11676.0,2425.0,4388.0,2372.0,3401.0,2646.0,3358.0
2165,Ast_002166,4208.0,4546.0,2354.0,2119.0,5145.0,1267.0,18832.0,2116.0,4637.0,4822.0,2108.0,6562.0,4703.0,2889.0,1235.0,2605.0,4071.0,1264.0
2166,Ast_002167,3174.0,3488.0,1880.0,3152.0,3679.0,2782.0,14686.0,3920.0,3026.0,4255.0,2741.0,9672.0,4702.0,2752.0,4327.0,4827.0,4802.0,2712.0
2167,Ast_002168,1630.0,3578.0,4136.0,3783.0,3113.0,3525.0,8524.0,4449.0,3421.0,2453.0,4068.0,11555.0,2949.0,5198.0,3222.0,3158.0,3064.0,3410.0
2168,Ast_002169,2817.0,4233.0,2056.0,3034.0,4069.0,2447.0,13271.0,4538.0,3078.0,3916.0,2327.0,9300.0,4723.0,1783.0,4381.0,3626.0,,2959.0
2169,Ast_002170,3825.0,4589.0,4603.0,1997.0,3608.0,2873.0,17321.0,4288.0,1126.0,2201.0,3392.0,6189.0,2905.0,3947.0,2837.0,3827.0,4545.0,2518.0
2170,Ast_002171,4748.0,4455.0,2239.0,2135.0,5149.0,1153.0,20983.0,1818.0,4157.0,4463.0,2346.0,6596.0,3708.0,1954.0,1099.0,2596.0,2974.0,1194.0
2171,Ast_002172,4073.0,4595.0,4703.0,2218.0,4562.0,2178.0,18292.0,4327.0,1258.0,1890.0,2520.0,6851.0,3301.0,5007.0,2359.0,3964.0,4814.0,2266.0
2172,Ast_002173,3954.0,1990.0,1584.0,4447.0,1864.0,3967.0,17813.0,1436.0,4344.0,2605.0,2803.0,13548.0,1608.0,4663.0,2121.0,3431.0,3169.0,3561.0
2173,Ast_002174,5097.0,2420.0,1595.0,2778.0,4531.0,3580.0,22393.0,4201.0,2699.0,5256.0,3934.0,8535.0,4877.0,2331.0,2225.0,3038.0,4871.0,3719.0
2174,Ast_002175,2220.0,3821.0,4797.0,3964.0,3058.0,3413.0,10875.0,3455.0,3839.0,2326.0,4416.0,12087.0,2537.0,4333.0,3391.0,2371.0,3842.0,3185.0
2175,Ast_002176,1661.0,4139.0,4400.0,3978.0,2513.0,3725.0,8635.0,3715.0,3961.0,2365.0,4396.0,12145.0,3043.0,5216.0,3772.0,3009.0,3610.0,3142.0
2176,Ast_002177,2197.0,4314.0,3642.0,3274.0,3838.0,2575.0,10772.0,2512.0,4882.0,2692.0,4743.0,10021.0,4172.0,2850.0,1693.0,2526.0,1626.0,4040.0
2177,Ast_002178,4566.0,2120.0,2424.0,3269.0,3754.0,4229.0,20255.0,4291.0,2521.0,4624.0,4495.0,10015.0,4780.0,3129.0,2117.0,2048.0,4632.0,3474.0
2178,Ast_002179,4577.0,5171.0,4912.0,1548.0,3667.0,1591.0,20307.0,4225.0,1195.0,2288.0,2958.0,4855.0,2506.0,4446.0,2425.0,4326.0,3582.0,2887.0
2179,Ast_002180,2763.0,4685.0,1748.0,2562.0,3860.0,2324.0,13072.0,4374.0,3055.0,4487.0,2342.0,7880.0,4263.0,1963.0,4089.0,4369.0,5051.0,2879.0
2180,Ast_002181,2420.0,4256.0,1519.0,3002.0,4191.0,1767.0,11685.0,1000220.883,3162.0,3731.0,1899.0,9206.0,3849.0,1950.0,4237.0,4963.0,5419.0,2278.0
2181,Ast_002182,2992.0,4124.0,1383.0,2979.0,4263.0,2373.0,13979.0,4870.0,2976.0,3877.0,2169.0,9143.0,4694.0,1721.0,4196.0,4671.0,5738.0,2544.0
2182,Ast_002183,4055.0,4201.0,1866.0,2193.0,5037.0,1728.0,18209.0,2099.0,4228.0,4273.0,1814.0,6794.0,3894.0,2181.0,1209.0,2185.0,3480.0,1981.0
2183,Ast_002184,4207.0,4939.0,5142.0,1885.0,4150.0,2338.0,18810.0,4678.0,1618.0,2005.0,3671.0,5859.0,2264.0,4619.0,2071.0,4176.0,4394.0,2312.0
2184,Ast_002185,2752.0,4300.0,1768.0,3015.0,4101.0,2463.0,13005.0,4396.0,3014.0,4384.0,2269.0,9232.0,3770.0,1434.0,3958.0,5210.0,4279.0,2704.0
2185,Ast_002186,4358.0,5129.0,4938.0,2113.0,4741.0,2198.0,19432.0,4372.0,1684.0,2962.0,3118.0,6535.0,2399.0,4833.0,3364.0,3627.0,4086.0,2569.0
2186,Ast_002187,2347.0,4232.0,4470.0,3943.0,2323.0,3358.0,11395.0,3670.0,3353.0,2622.0,4754.0,12016.0,3437.0,5249.0,3581.0,3066.0,3395.0,2954.0
2187,Ast_002188,3724.0,1118.0,1541.0,3750.0,2008.0,4042.0,16905.0,2452.0,3977.0,2911.0,3432.0,11455.0,2803.0,4666.0,2779.0,3122.0,2928.0,2942.0
2188,Ast_002189,4719.0,4926.0,2322.0,2467.0,5028.0,2457.0,20880.0,2208.0,4105.0,5290.0,2084.0,7599.0,4056.0,2798.0,1241.0,2603.0,3100.0,1209.0
2189,Ast_002190,4906.0,2416.0,1951.0,3065.0,4444.0,4056.0,21617.0,4070.0,3439.0,4983.0,3772.0,9396.0,5124.0,2638.0,1575.0,2576.0,4631.0,3092.0
2190,Ast_002191,1649.0,4091.0,3888.0,3956.0,4084.0,2572.0,8589.0,2340.0,4722.0,2996.0,3973.0,12073.0,4282.0,3035.0,1948.0,3438.0,2042.0,4011.0
2191,Ast_002192,1553.0,4150.0,3404.0,3683.0,4695.0,2304.0,8218.0,2560.0,4918.0,2819.0,3676.0,11252.0,4492.0,3088.0,1422.0,3409.0,1935.0,3787.0
2192,Ast_002193,4186.0,4181.0,5533.0,1872.0,4940.0,2085.0,18755.0,4616.0,1308.0,2001.0,2406.0,5812.0,3769.0,4560.0,3346.0,3799.0,3987.0,2607.0
2193,Ast_002194,2010.0,4366.0,3902.0,3956.0,3959.0,2440.0,10040.0,2790.0,4879.0,2382.0,3640.0,12071.0,4451.0,3348.0,2005.0,3158.0,2411.0,4355.0
2194,Ast_002195,4404.0,1961.0,1937.0,4301.0,1837.0,3514.0,19609.0,1662.0,3963.0,2540.0,2837.0,13102.0,2683.0,5011.0,2521.0,3265.0,2294.0,3755.0
2195,Ast_002196,1853.0,3743.0,4241.0,3899.0,4403.0,2332.0,9431.0,2200.0,4544.0,3204.0,4147.0,11881.0,4068.0,3429.0,2115.0,2892.0,1931.0,3811.0
2196,Ast_002197,4468.0,2890.0,1918.0,3233.0,4247.0,3985.0,19872.0,4502.0,3125.0,5098.0,4719.0,9889.0,5600.0,2986.0,1317.0,2972.0,5003.0,2887.0
2197,Ast_002198,4331.0,2135.0,2278.0,3275.0,4306.0,3951.0,19319.0,3934.0,3348.0,5170.0,4119.0,10016.0,4777.0,2955.0,1188.0,3184.0,4933.0,4241.0
2198,Ast_002199,4686.0,2256.0,2626.0,3018.0,3927.0,3973.0,20741.0,3117.0,2181.0,5113.0,4256.0,9260.0,4697.0,2305.0,1618.0,2969.0,5389.0,3134.0
2199,Ast_002200,1674.0,3332.0,4725.0,3932.0,2969.0,3802.0,8696.0,4420.0,3710.0,3018.0,4565.0,12019.0,2505.0,5374.0,3442.0,3087.0,3259.0,2913.0
2200,Ast_002201,3973.0,1742.0,1672.0,5091.0,1902.0,3607.0,17905.0,1653.0,3996.0,2414.0,2840.0,15471.0,2604.0,4398.0,2037.0,3040.0,2258.0,3862.0
2201,Ast_002202,2669.0,4432.0,1479.0,3192.0,3571.0,2788.0,12682.0,4740.0,3074.0,4123.0,2232.0,9771.0,4626.0,2131.0,4115.0,4658.0,5446.0,3117.0
2202,Ast_002203,3982.0,1543.0,2115.0,4861.0,1510.0,3663.0,17917.0,1581.0,3844.0,3020.0,2362.0,14790.0,2136.0,4590.0,2387.0,3462.0,2230.0,
2203,Ast_002204,1973.0,3783.0,4053.0,3835.0,2986.0,3609.0,9900.0,3793.0,3572.0,1940.0,4680.0,11721.0,2625.0,5086.0,3127.0,2723.0,3157.0,3083.0
2204,Ast_002205,3638.0,1593.0,1904.0,4659.0,1895.0,3380.0,16549.0,2186.0,3646.0,2095.0,2944.0,14172.0,2893.0,4759.0,2715.0,3205.0,2731.0,4132.0
2205,Ast_002206,4483.0,1744.0,2069.0,4699.0,1697.0,3686.0,19938.0,2110.0,3739.0,2450.0,3326.0,14285.0,2883.0,4934.0,2054.0,2824.0,3482.0,3312.0
2206,Ast_002207,3644.0,1827.0,2011.0,4717.0,1489.0,4272.0,16584.0,1541.0,4000.0,2442.0,2866.0,14351.0,2331.0,5186.0,2023.0,3281.0,2563.0,3385.0
2207,Ast_002208,2492.0,3829.0,4377.0,3873.0,2730.0,3427.0,11960.0,4137.0,3880.0,3064.0,4498.0,11816.0,2974.0,4926.0,3202.0,2786.0,3333.0,3040.0
2208,Ast_002209,4758.0,4639.0,2365.0,2232.0,4863.0,1797.0,21036.0,1717.0,4483.0,5291.0,2261.0,6896.0,3538.0,2057.0,1456.0,2495.0,2902.0,
2209,Ast_002210,2037.0,4021.0,4449.0,3322.0,3893.0,2471.0,10137.0,2273.0,5453.0,2795.0,4366.0,10173.0,4315.0,2578.0,1877.0,3534.0,2351.0,3545.0
2210,Ast_002211,3081.0,4675.0,1602.0,2830.0,4314.0,2578.0,14325.0,4417.0,3187.0,3349.0,1962.0,8699.0,3869.0,1749.0,4349.0,4366.0,4930.0,2441.0
2211,Ast_002212,2096.0,4326.0,4265.0,3536.0,3602.0,2392.0,10382.0,2848.0,4929.0,2571.0,3749.0,10825.0,3933.0,2821.0,1751.0,3094.0,1783.0,3305.0
2212,Ast_002213,4196.0,1609.0,1649.0,4196.0,1560.0,3784.0,18785.0,2467.0,4037.0,2415.0,3753.0,12773.0,2380.0,4052.0,2356.0,3359.0,2821.0,4583.0
2213,Ast_002214,1799.0,4565.0,3910.0,3715.0,4201.0,2224.0,9206.0,3111.0,4324.0,3166.0,3261.0,11342.0,4312.0,2531.0,1606.0,2410.0,1828.0,4193.0
2214,Ast_002215,2009.0,3961.0,3800.0,3584.0,2631.0,3279.0,10034.0,4012.0,3655.0,2754.0,4267.0,10936.0,3175.0,4885.0,3343.0,3151.0,3540.0,2838.0
2215,Ast_002216,4086.0,4594.0,5186.0,1908.0,4102.0,2745.0,18336.0,4542.0,939.0,1660.0,3294.0,5921.0,2449.0,4487.0,3082.0,4021.0,3893.0,2842.0
2216,Ast_002217,2447.0,3554.0,4179.0,3327.0,3341.0,3002.0,11809.0,3530.0,4343.0,3096.0,4359.0,10185.0,2788.0,5023.0,3685.0,3084.0,3150.0,2886.0
2217,Ast_002218,4261.0,2443.0,2230.0,3319.0,4541.0,3971.0,19017.0,3813.0,2660.0,5167.0,4659.0,10155.0,4548.0,3060.0,2580.0,2443.0,4764.0,4250.0
2218,Ast_002219,4314.0,5590.0,4845.0,2133.0,4185.0,2299.0,19240.0,4756.0,1112.0,1857.0,3075.0,6583.0,2672.0,4932.0,2590.0,4237.0,4470.0,3062.0
2219,Ast_002220,4841.0,2270.0,1820.0,3239.0,4375.0,4199.0,21367.0,3337.0,2879.0,4805.0,3728.0,9925.0,4813.0,2652.0,1928.0,2087.0,4402.0,2874.0
2220,Ast_002221,4411.0,2203.0,1655.0,3288.0,4170.0,3330.0,19651.0,3773.0,2523.0,4650.0,4676.0,10059.0,4684.0,2970.0,1467.0,2749.0,4041.0,3317.0
2221,Ast_002222,4739.0,1646.0,2497.0,3722.0,4105.0,4008.0,20964.0,3853.0,2913.0,5768.0,3806.0,11366.0,4850.0,3293.0,2909.0,2822.0,4245.0,3225.0
2222,Ast_002223,2191.0,3484.0,4649.0,3672.0,3001.0,3263.0,10762.0,3593.0,3914.0,2784.0,4433.0,11212.0,2828.0,5048.0,3314.0,3256.0,3476.0,2937.0
2223,Ast_002224,3958.0,4830.0,5093.0,1388.0,4257.0,2095.0,17823.0,4594.0,1976.0,2238.0,3350.0,4374.0,3166.0,5102.0,3324.0,3787.0,4669.0,2556.0
2224,Ast_002225,2257.0,4701.0,3537.0,3736.0,4138.0,2370.0,11033.0,2259.0,4793.0,3753.0,4419.0,11420.0,4364.0,2934.0,2244.0,3522.0,1859.0,3870.0
2225,Ast_002226,1673.0,3511.0,4374.0,4386.0,2973.0,3472.0,8699.0,3698.0,4117.0,2243.0,4259.0,13348.0,1915.0,4625.0,3116.0,2936.0,3348.0,3150.0
2226,Ast_002227,4392.0,1545.0,2252.0,4096.0,1707.0,3789.0,19564.0,1851.0,4008.0,2708.0,3204.0,12495.0,2357.0,4352.0,2103.0,3136.0,3287.0,3586.0
2227,Ast_002228,3553.0,4860.0,5067.0,1704.0,4335.0,3237.0,16207.0,4450.0,1831.0,2387.0,3246.0,5316.0,2947.0,5078.0,3000.0,3885.0,4401.0,2541.0
2228,Ast_002229,4167.0,1132.0,1326.0,4556.0,1631.0,3432.0,18659.0,1473.0,3682.0,2429.0,3082.0,13865.0,3024.0,4284.0,2251.0,3067.0,2463.0,4507.0
2229,Ast_002230,4599.0,2447.0,1569.0,2527.0,4514.0,4081.0,20401.0,3942.0,3228.0,5083.0,4013.0,7800.0,4836.0,2588.0,1000203.419,2609.0,4836.0,2900.0
2230,Ast_002231,4013.0,1323.0,1926.0,3632.0,1636.0,3766.0,18063.0,2016.0,3808.0,2337.0,2770.0,11101.0,2625.0,4169.0,1764.0,3026.0,2891.0,4567.0
2231,Ast_002232,3875.0,4336.0,4841.0,1546.0,4472.0,1858.0,17511.0,4250.0,1572.0,2521.0,3134.0,4837.0,3245.0,5096.0,2800.0,4167.0,3882.0,2626.0
2232,Ast_002233,2306.0,3955.0,4544.0,4260.0,2595.0,3333.0,11227.0,3769.0,3304.0,2093.0,4086.0,12986.0,2456.0,5324.0,3215.0,3069.0,3608.0,3188.0
2233,Ast_002234,4424.0,4624.0,2864.0,2231.0,4760.0,1433.0,19711.0,1547.0,4341.0,4394.0,2228.0,6877.0,3756.0,2222.0,1945.0,2248.0,3074.0,1890.0
2234,Ast_002235,1551.0,3944.0,3890.0,3804.0,2722.0,3098.0,8183.0,3422.0,3518.0,2953.0,4728.0,11620.0,3117.0,5041.0,3489.0,2988.0,3231.0,3021.0
2235,Ast_002236,4279.0,4824.0,5125.0,1570.0,4302.0,2327.0,19125.0,4253.0,1757.0,2249.0,2583.0,4902.0,2538.0,5385.0,3334.0,3704.0,3621.0,2480.0
2236,Ast_002237,4700.0,4577.0,2884.0,2193.0,5231.0,2174.0,20789.0,2116.0,4194.0,4349.0,2201.0,6799.0,3881.0,2493.0,1214.0,2168.0,2756.0,1786.0
2237,Ast_002238,3795.0,1896.0,1605.0,4708.0,2252.0,3649.0,17179.0,1426.0,4136.0,2484.0,2997.0,14306.0,3020.0,4574.0,2208.0,3292.0,3635.0,3633.0
2238,Ast_002239,4232.0,4922.0,2662.0,2197.0,4584.0,1876.0,18941.0,2123.0,4187.0,5750.0,2454.0,6797.0,3325.0,2916.0,1466.0,1896.0,3396.0,1513.0
2239,Ast_002240,4558.0,2386.0,1958.0,2960.0,4202.0,4132.0,20250.0,3344.0,2802.0,5112.0,3521.0,9061.0,4549.0,2699.0,2346.0,2946.0,5283.0,3262.0
2240,Ast_002241,4819.0,4690.0,2953.0,2176.0,4503.0,1507.0,21269.0,2339.0,4955.0,4910.0,2216.0,6733.0,4324.0,2064.0,1589.0,2581.0,2896.0,1519.0
2241,Ast_002242,3961.0,4282.0,4851.0,1967.0,4098.0,1749.0,17845.0,4464.0,1620.0,2607.0,3170.0,6095.0,3711.0,4675.0,3202.0,4380.0,4284.0,2796.0
2242,Ast_002243,4166.0,4606.0,2675.0,2745.0,5134.0,1535.0,18669.0,1726.0,4332.0,4931.0,2158.0,8440.0,3768.0,2532.0,1567.0,2518.0,2738.0,1380.0
2243,Ast_002244,4957.0,2515.0,2417.0,3334.0,4139.0,3922.0,21849.0,3708.0,2882.0,4776.0,4429.0,10221.0,5529.0,2684.0,2112.0,3181.0,4799.0,2992.0
2244,Ast_002245,3488.0,1507.0,2207.0,4381.0,1467.0,3601.0,15955.0,1871.0,3307.0,2722.0,3418.0,13340.0,2479.0,4568.0,2121.0,3014.0,2678.0,3882.0
2245,Ast_002246,4218.0,1763.0,2127.0,4456.0,1709.0,3955.0,18863.0,1969.0,3812.0,2559.0,3162.0,13581.0,3106.0,4106.0,2717.0,2938.0,2150.0,3445.0
2246,Ast_002247,3683.0,968.0,1469.0,3575.0,1947.0,3999.0,16720.0,1768.0,3719.0,2870.0,2674.0,10928.0,3734.0,4184.0,2384.0,3591.0,2468.0,4101.0
2247,Ast_002248,4506.0,5004.0,2312.0,1964.0,5126.0,1804.0,20029.0,2769.0,4682.0,4468.0,2515.0,6094.0,4203.0,2533.0,1359.0,2324.0,3252.0,1770.0
2248,Ast_002249,,4880.0,4759.0,1838.0,4320.0,2466.0,,4062.0,1728.0,2114.0,3388.0,5719.0,3306.0,5149.0,2828.0,4090.0,4568.0,2564.0
2249,Ast_002250,4015.0,5066.0,2580.0,2458.0,5343.0,1578.0,18048.0,2094.0,4365.0,4863.0,2243.0,7566.0,3679.0,2143.0,1743.0,2504.0,3427.0,1716.0
2250,Ast_002251,4365.0,1982.0,2225.0,3042.0,4369.0,3498.0,19456.0,3709.0,2886.0,5267.0,4182.0,9327.0,5008.0,3005.0,1871.0,2870.0,4802.0,2821.0
2251,Ast_002252,2096.0,4346.0,3526.0,3673.0,3775.0,2358.0,10372.0,2642.0,5098.0,2721.0,4408.0,11212.0,4340.0,2744.0,1516.0,2845.0,1746.0,4401.0
2252,Ast_002253,3788.0,1717.0,1672.0,3758.0,1909.0,3876.0,17170.0,1794.0,4182.0,2576.0,2109.0,11457.0,2845.0,4697.0,2205.0,2992.0,2645.0,3814.0
2253,Ast_002254,2226.0,4180.0,4135.0,3673.0,2830.0,3071.0,10902.0,4018.0,4306.0,2989.0,4710.0,11210.0,2716.0,4956.0,3377.0,2608.0,3254.0,3226.0
2254,Ast_002255,3232.0,4662.0,1598.0,2993.0,4039.0,2653.0,14940.0,4939.0,3419.0,4219.0,2248.0,9177.0,4774.0,2076.0,4101.0,4188.0,4562.0,3105.0
2255,Ast_002256,2318.0,4046.0,3894.0,3644.0,3541.0,2414.0,11262.0,2913.0,5262.0,3080.0,4185.0,11119.0,4232.0,3005.0,1754.0,2788.0,1495.0,4210.0
2256,Ast_002257,1805.0,3730.0,3768.0,3248.0,4356.0,2387.0,9237.0,2019.0,4508.0,3079.0,3852.0,9937.0,4183.0,2954.0,1480.0,2419.0,2227.0,3827.0
2257,Ast_002258,4062.0,3823.0,5455.0,1838.0,3786.0,1641.0,18246.0,4732.0,1441.0,2602.0,2312.0,5718.0,3156.0,4241.0,2888.0,4235.0,4541.0,2307.0
2258,Ast_002259,3029.0,4555.0,1898.0,2993.0,4232.0,2208.0,14105.0,4404.0,2958.0,3834.0,2378.0,9178.0,3439.0,1922.0,4132.0,4792.0,5636.0,2842.0
2259,Ast_002260,4288.0,4871.0,5110.0,2002.0,3507.0,2569.0,19145.0,4579.0,1078.0,1827.0,3171.0,6201.0,2017.0,5724.0,2682.0,4410.0,4050.0,2675.0
2260,Ast_002261,4067.0,4278.0,5211.0,2086.0,3874.0,2551.0,18263.0,4806.0,1512.0,2814.0,2124.0,6465.0,3351.0,4032.0,2248.0,3973.0,3953.0,2679.0
2261,Ast_002262,2484.0,3831.0,4084.0,3546.0,3041.0,3310.0,11930.0,3873.0,3679.0,2908.0,4217.0,10857.0,2895.0,4952.0,3257.0,3172.0,3540.0,2819.0
2262,Ast_002263,4212.0,4719.0,4701.0,1897.0,4044.0,2038.0,18836.0,4928.0,1467.0,2341.0,2829.0,5895.0,3149.0,4023.0,2483.0,4245.0,4050.0,2701.0
2263,Ast_002264,2438.0,3340.0,4566.0,3871.0,2187.0,3407.0,11757.0,4215.0,3967.0,2400.0,4504.0,11821.0,2761.0,4943.0,3159.0,3256.0,3345.0,3167.0
2264,Ast_002265,3965.0,2566.0,1965.0,3042.0,4158.0,3275.0,17857.0,4095.0,3438.0,5173.0,4088.0,9332.0,4953.0,2859.0,981.0,2176.0,4318.0,3437.0
2265,Ast_002266,2361.0,3584.0,4548.0,4108.0,2426.0,3509.0,11451.0,3583.0,3573.0,2521.0,4377.0,12520.0,2861.0,5022.0,3113.0,3237.0,3141.0,3210.0
2266,Ast_002267,4707.0,4772.0,2567.0,2358.0,4756.0,971.0,20831.0,2534.0,4533.0,5082.0,1886.0,7257.0,4262.0,2056.0,1251.0,2297.0,3365.0,1870.0
2267,Ast_002268,2325.0,3309.0,3733.0,3649.0,2685.0,3458.0,11301.0,3894.0,3364.0,2520.0,4314.0,11164.0,3108.0,4509.0,3472.0,2719.0,2897.0,3190.0
2268,Ast_002269,3501.0,2318.0,1706.0,4785.0,1965.0,3903.0,16012.0,1466.0,3999.0,2604.0,2574.0,14560.0,2794.0,4918.0,2207.0,2959.0,2047.0,4335.0
2269,Ast_002270,1462.0,4331.0,3517.0,4003.0,3645.0,2681.0,7850.0,2557.0,4690.0,3196.0,3759.0,12180.0,4090.0,3408.0,1739.0,3894.0,2066.0,4265.0
2270,Ast_002271,4682.0,4829.0,2403.0,2225.0,4808.0,1394.0,20718.0,1908.0,4690.0,4837.0,2177.0,6872.0,3522.0,1746.0,2877.0,2400.0,2680.0,1540.0
2271,Ast_002272,3023.0,4607.0,1321.0,2532.0,3154.0,2322.0,14103.0,4506.0,3119.0,3659.0,2525.0,7807.0,4789.0,2599.0,3974.0,4342.0,4000.0,2591.0
2272,Ast_002273,2790.0,3900.0,4450.0,4187.0,3032.0,3276.0,13166.0,3828.0,3641.0,2671.0,4564.0,12765.0,2173.0,4764.0,3675.0,2695.0,3059.0,2890.0
2273,Ast_002274,4161.0,5029.0,4711.0,1980.0,3847.0,2011.0,18647.0,4558.0,1991.0,2280.0,3513.0,6128.0,2855.0,4576.0,2422.0,4565.0,4302.0,2656.0
2274,Ast_002275,3795.0,5053.0,2525.0,1868.0,4671.0,1120.0,17181.0,2084.0,4712.0,5078.0,2305.0,5804.0,4006.0,2008.0,1586.0,2390.0,2259.0,2256.0
2275,Ast_002276,3946.0,4467.0,2203.0,1945.0,4849.0,1225.0,17784.0,1825.0,4328.0,4086.0,1831.0,6052.0,4166.0,2188.0,1640.0,2558.0,3732.0,2494.0
2276,Ast_002277,2685.0,4101.0,1927.0,2800.0,3250.0,2639.0,12736.0,4699.0,2883.0,3954.0,2265.0,8611.0,4412.0,2210.0,4417.0,4291.0,4717.0,2846.0
2277,Ast_002278,4211.0,4050.0,4541.0,1736.0,3521.0,3048.0,18844.0,4091.0,1799.0,2937.0,2986.0,5421.0,3063.0,4948.0,2608.0,4254.0,4209.0,2942.0
2278,Ast_002279,4659.0,2291.0,2348.0,2888.0,4393.0,3722.0,20636.0,3586.0,2751.0,5437.0,5277.0,8864.0,4943.0,2814.0,2608.0,2965.0,5324.0,2819.0
2279,Ast_002280,3731.0,961.0,1967.0,4523.0,1825.0,3841.0,16927.0,1358.0,3755.0,2886.0,3309.0,13769.0,2560.0,3888.0,2179.0,3031.0,2440.0,4042.0
2280,Ast_002281,4571.0,4871.0,2505.0,2435.0,5216.0,1608.0,20297.0,2762.0,4874.0,6005.0,2105.0,7496.0,3997.0,2372.0,1585.0,1946.0,3228.0,1285.0
2281,Ast_002282,3524.0,1915.0,2031.0,4215.0,1536.0,3604.0,16080.0,1692.0,3994.0,2180.0,3642.0,12832.0,2552.0,4408.0,2433.0,3081.0,2606.0,3504.0
2282,Ast_002283,4590.0,4257.0,4905.0,2037.0,4970.0,1813.0,20366.0,4400.0,1338.0,1644.0,2598.0,6301.0,2995.0,4734.0,3487.0,4087.0,4263.0,2257.0
2283,Ast_002284,4615.0,4461.0,4753.0,1501.0,3993.0,1861.0,20469.0,4325.0,1287.0,2181.0,2559.0,4699.0,2965.0,4780.0,2623.0,4064.0,3863.0,2803.0
2284,Ast_002285,4248.0,4909.0,2822.0,2385.0,4677.0,1342.0,18985.0,1940.0,4189.0,5501.0,2296.0,7349.0,3789.0,2113.0,1760.0,2165.0,3880.0,2669.0
