ID,Alamosite,Chalcophyllite,Gypsum,Orpiment,Junitoite,Phoenicochroite,Groutite,Zykaite,Weloganite,Diadochite,Semseyite,Creedite,Xieite,Eveite,Rutile,Tyrolite,Feroxyhyte,Kostovite
Ast_003156,3989,4105,4706,1776,4338,2104,17957,4367,1411,2095,3257,5526,2952,4230,2443,4632,3821,2527
Ast_003157,4751,2076,1785,2901,4326,3260,21005,4473,2791,5457,3744,8900,4151,2508,1088,2767,5460,3290
Ast_003158,3798,4660,2344,2031,4940,1463,17191,1650,4599,5161,2185,6287,4369,2247,1752,2800,2861,1930
Ast_003159,1712,3377,4433,3791,563545k,3465,8844,4069,3263,3053,4625,11579,2706,5087,3406,3007,3435,2662
Ast_003160,3615,2062,1756,4496,2355,3688,16457,1758,3968,2725,2801,13700,2148,4645,2346,2904,2245,3599
Ast_003161,4209,5214,4260,2101,4005,2710,18827,4717,1461,2341,2987,6517,3617,4580,3018,4204,4467,2533
Ast_003162,3744,1239,2193,4328,1780,3565,16968,2097,4279,2588,2677,13179,2720,4998,2092,3015,2611,3795
Ast_003163,2244,3942,4048,4384,2815,3153,10981,3639,3369,2248,4453,13365,2274,4088,3000,3246,3060,3533
Ast_003164,3919,860,1862,4478,1463,3895,17673,1586,3945,2712,2202,13634,2660,4133,2115,3072,2619,3870
Ast_003165,1676,4109,3826,3862,3726,2201,8712,2426,5255,2843,3903,11791,4582,2286,1823,2822,1851,3795
Ast_003166,4520,2354,2096,3157,4286,3593,20070,4028,3197,4998,3363,9654,4502,2573,1971,2490,4958,4053
Ast_003167,4837,4640,3025,2556,4997,1280,21346,2322,4295,5213,2318,7868,3533,2450,2435,2645,3878,1782
Ast_003168,4080,4269,4760,1997,4019,1781,18312,4477,1683,2269,2660,6199,2938,5098,2874,4114,4598,2467
Ast_003169,4159,4553,2594,2658,4822,1639,18644,1805,4430,5263,2495,8166,3877,2411,1639,2311,3102,2365
Ast_003170,1892,3777,4169,3461,2785,3617,9560,3331,4318,2778,4252,10560,3276,4581,3194,2600,3221,3245
Ast_003171,4391,4837,2806,2011,4957,1192,19569,2075,4122,5578,2388,6230,3945,2413,1651,2108,3011,2000
Ast_003172,4225,1740,1687,4989,1686,3820,18886,1383,4139,2536,3151,15175,2188,5169,2296,3592,2659,3171
Ast_003173,5048,4642,2786,2194,4949,1813,22174,2151,4472,5434,2141,6775,4267,1982,1169,2507,3612,1657
Ast_003174,3163,4094,1197,2652,3758,2402,14651,5153,2862,3839,2291,8160,3995,2137,4291,4013,4393,2594
Ast_003175,1960,4311,3721,3844,4463,2179,9844,1602,4935,2198,3448,11740,4388,3406,1927,3555,2002,3291
Ast_003176,2175,4441,4286,3444,4091,2302,10704,1990,4887,3014,,10546,4483,2867,1546,2477,1695,4197
Ast_003177,4534,1605,1740,3469,4500,4038,20149,3796,3194,4889,3542,10593,4961,2788,2395,2848,4544,3186
Ast_003178,4371,4647,2396,2480,5209,1510,19490,1805,4754,5187,2403,7649,4436,1854,1542,2466,2004,1088
Ast_003179,4006,2058,2088,4516,2192,3712,18032,2266,3882,2534,3040,13737,2855,4388,1953,2727,2780,3162
Ast_003180,4749,1681,2218,3101,4377,4110,20995,4179,3052,4715,3972,9507,4932,2981,1609,2879,4745,2745
Ast_003181,4273,2449,1633,4886,2148,3933,19086,2165,3496,2212,2990,14846,2820,4966,2663,3240,2634,3756
Ast_003182,4192,4888,4641,1787,4283,2554,18767,4612,1727,2360,2609,5555,2852,5344,3111,4344,3652,2464
Ast_003183,4544,1969,1759,2964,4615,3864,20178,3969,2620,4807,4100,9096,5027,2669,2074,2424,4818,2944
Ast_003184,4507,4781,2776,2376,4812,1328,20043,2072,4131,5186,2381,7334,3637,2500,1461,2346,3715,1540
Ast_003185,3962,4893,4611,1492,4093,2635,17837,4310,1804,2647,2791,4672,2953,4955,2431,4306,3765,2511
Ast_003186,1899,3644,4268,3888,2315,3421,9594,4468,3134,1986,4119,11878,3683,5354,3681,2855,3199,3158
Ast_003187,4119,4609,5040,1825,4317,2462,18485,4310,1985,2169,2853,5666,3395,5367,2721,4092,4010,2784
Ast_003188,1740,3929,3975,3478,4192,2455,8944,2781,4423,2656,3537,10620,4336,3285,1465,2209,1869,3885
Ast_003189,2170,4003,4557,3699,2861,3613,10684,4412,3480,2326,4851,11296,2580,4691,3313,3012,3276,2955
Ast_003190,4940,2395,1827,2771,4255,3941,21757,4659,2321,5229,3921,8489,4733,2774,2036,3136,4291,3205
Ast_003191,2893,4112,868,3027,3742,2687,13593,4236,3256,3709,2049,9287,4491,1723,4043,4957,4930,2764
Ast_003192,3769,2360,2222,4586,2183,3769,17079,1949,3521,2877,2827,13955,2431,4514,2435,3640,2488,3779
Ast_003193,4058,4703,4900,2118,4172,3137,18222,4272,1383,2091,2946,6548,2832,5356,3055,3913,4088,2780
Ast_003194,2026,3906,3763,3276,4569,2187,10110,2347,5188,3375,4959,10039,4346,3148,1641,2910,1465,4309
Ast_003195,4558,2121,1676,3237,4283,4004,20225,3359,2829,5079,3588,9913,4072,2535,2175,2545,4747,3428
Ast_003196,4398,4836,2316,2247,5160,1925,19586,2074,4744,4819,2269,6942,3804,2445,1621,2246,3423,2089
Ast_003197,4301,4729,2376,2284,5108,1676,19204,2379,4338,4787,2152,7037,3612,2860,1752,2361,2287,1809
Ast_003198,2368,4727,3999,3884,3941,2754,11471,2415,5001,2811,4996,11864,3922,2537,1547,4128,1419,4090
Ast_003199,3932,4460,2952,2177,4423,1582,17736,2115,4489,5259,2453,6731,3792,2124,1611,2035,3527,1865
Ast_003200,4337,4293,5208,1492,5421,2111,19347,4600,1557,2242,3411,4676,2850,4334,2165,3826,3438,3054
Ast_003201,4779,1516,1903,2737,4411,4309,21117,3793,2710,4967,4402,8432,4234,3010,1584,3269,4984,3329
Ast_003202,4525,2520,1889,3297,4089,4001,20108,4405,2770,5675,3322,10082,4637,2220,2006,2757,4813,3673
Ast_003203,3931,1948,1770,4610,2632,3843,17732,1874,3524,2160,3158,14027,3671,4025,2059,2712,2912,3538
Ast_003204,2319,4375,3707,4054,4316,2295,11276,2354,4671,2963,4436,12339,4190,3366,1758,2911,1710,4459
Ast_003205,4787,4756,2569,1548,4469,1604,21140,2303,4691,4986,2296,4836,4131,2277,1913,2507,3456,1736
Ast_003206,1548,3851,4826,3334,2726,3435,8186,3385,3391,3117,4470,10234,2894,5508,3427,2788,3383,2683
Ast_003207,4074,4996,2751,2427,5311,1330,18295,2628,4538,5549,2275,7474,4528,2662,1399,2505,3209,1449
Ast_003208,4600,4554,4902,1450,4125,2533,20393,4564,2219,2288,2133,4544,2868,4820,3273,4175,3816,2769
Ast_003209,4455,4321,1871,2559,5218,1641,19839,1864,4189,5238,2559,7883,4358,2620,1615,2611,2923,1795
Ast_003210,4780,1923,2022,3091,4707,3626,21105,4483,2635,4688,3571,9483,5424,2350,2064,2664,4873,3762
Ast_003211,1786,4558,4165,3626,3827,2070,9146,2382,4807,3186,3653,11060,3885,3252,1810,3430,2083,3850
Ast_003212,1817,4624,3912,3585,3696,2167,9276,2592,5113,2370,4219,10957,4220,2751,1420,2247,1851,4100
Ast_003213,4734,2254,1720,3143,4239,3984,20942,4112,2471,4902,4143,9620,3636,2801,2169,2701,4476,3703
Ast_003214,4055,4490,4894,2029,3755,2752,18223,4553,1216,2204,2942,6274,3340,4732,2162,4416,3791,2691
Ast_003215,4213,2171,2280,3411,3906,3921,18844,4190,3428,5084,3824,10434,4534,3092,1529,2612,5602,2920
Ast_003216,4093,1854,2026,3049,4509,3552,18383,4119,2956,5310,4402,9357,4584,2446,2139,2974,5346,3708
Ast_003217,2778,4275,1638,2989,3080,2659,13110,5160,2846,4507,2072,9162,4106,2262,4026,4473,4364,3362
Ast_003218,2618,4084,881,3232,3438,2772,12467,4899,2869,3700,2291,9897,3620,2360,4213,4980,4046,3029
Ast_003219,1966,4245,3606,3148,3823,2259,9850,2989,5256,3172,4815,9647,4233,2709,1288,2748,1244,3854
Ast_003220,3312,1199,2372,4243,1853,3894,15253,1486,4092,2680,2154,12933,3205,5285,2366,3162,2229,3791
Ast_003221,4604,4520,2873,2267,5126,1415,20416,2308,4804,5027,2261,6997,3982,2375,2117,2441,3426,2270
Ast_003222,1833,4565,4022,3650,3820,2519,9334,2079,4570,2264,4832,11154,4421,3384,2231,2398,2120,4451
Ast_003223,4798,2175,1736,3027,4504,3686,21192,4346,3113,5192,4249,9279,4427,2552,1902,2852,5106,3210
Ast_003224,1852,3759,4527,4289,2749,3839,9409,3889,3702,2732,4746,13069,3280,5322,3845,3011,2951,3148
Ast_003225,3795,1927,2236,4122,1589,4019,17195,1054,4443,2758,2151,12566,3549,4779,2403,2751,1992,3912
Ast_003226,3764,4776,4811,1749,4380,2162,17058,4491,1720,2039,2539,5450,2428,4463,3060,4194,4601,2505
Ast_003227,4100,1606,1493,4922,1785,3658,18398,2169,3945,2422,3282,14969,3498,5008,2334,3005,2762,4039
Ast_003228,2704,4408,1102,2666,3719,2662,12798,4610,3105,3788,2329,8202,4452,1810,4242,4408,5039,2957
Ast_003229,1840,3676,4003,2723,2949,3172,9343,4317,3879,2338,4691,8368,3233,4211,3119,3004,3095,3278
Ast_003230,2574,3939,1272,3035,4191,2572,12298,4831,3313,4256,2263,9300,4398,2064,4356,5143,4864,3037
Ast_003231,4402,1685,1657,3034,4094,3318,19604,3678,3072,4396,3702,9309,5029,2718,2015,2965,5053,3415
Ast_003232,1990,4383,3772,3935,3940,2695,9974,2642,4314,3543,4139,12004,4054,2952,2058,2994,1582,3819
Ast_003233,3066,4742,1690,3222,4157,2451,14266,3957,2807,3951,2285,9859,4921,2060,4060,5280,4939,2887
Ast_003234,3603,2155,1577,4831,1521,4199,16402,1172,4200,2536,2965,14678,3374,5062,2476,3101,3077,3739
Ast_003235,3958,1134,1066,4667,1673,3265,17824,2083,4100,2575,2638,14206,2432,4426,2590,3305,2360,3483
Ast_003236,4023,4430,4479,2104,3892,2365,18080,4648,1304,2312,3138,6505,2934,3949,3299,3782,4176,2356
Ast_003237,4466,1515,1787,4282,1557,3744,19850,2263,4182,2455,2807,13055,2190,4420,2004,3361,3075,3390
Ast_003238,2657,4411,1778,2515,3551,2280,12632,4905,2700,4350,2012,7744,4799,2253,4574,4592,4250,2987
Ast_003239,1490,3657,3755,3303,3901,2015,7970,2540,4221,3629,4436,10107,4119,2346,1578,3108,2109,4000
Ast_003240,2968,4950,2181,2786,4118,2646,13877,4888,3047,3972,2137,8554,3854,2045,4448,4666,4797,3152
Ast_003241,2952,4190,2108,3063,3755,2644,13818,4332,3136,4187,1921,9388,4804,2227,4047,4053,4940,3009
Ast_003242,2037,4296,3962,3396,3697,2326,10148,2475,4943,2981,4143,10417,4075,3491,2472,2896,1740,4490
Ast_003243,5112,1857,1846,3182,4452,3702,22426,4354,2562,4936,4174,9750,4854,2629,2159,2954,5236,2753
Ast_003244,4648,2433,2100,2740,4251,3733,20595,3579,2860,4750,3780,8431,4295,3102,2381,2309,4892,3218
Ast_003245,4336,4779,4911,2140,3851,2923,19341,4543,1729,2248,2840,6603,2858,4740,3253,4467,3918,2654
Ast_003246,2284,4151,3385,3891,4285,2539,11139,2542,4939,2595,4098,11879,4092,3546,1703,2771,1899,3960
Ast_003247,3634,1138,1597,4923,1257,3768,16540,1808,3855,2765,2653,14968,3027,4858,2451,3377,2786,3642
Ast_003248,3569,1714,1713,5095,1822,3802,16282,2025,3444,2874,3282,15467,2090,4384,2657,3205,2465,3345
Ast_003249,4112,4337,3168,2132,4716,898,18449,2227,4495,3916,2218,6603,3720,2056,1677,2424,2674,2136
Ast_003250,2807,4839,1628,3110,3475,2678,13229,4852,3002,4030,1939,9538,4781,2209,4178,4475,4374,3031
Ast_003251,4940,2504,1874,3125,4312,4485,21753,4525,2804,5152,4284,9565,5556,2511,2370,2748,5093,3713
Ast_003252,4265,4179,4806,2109,4063,2355,19057,4292,1543,2081,2771,6530,2612,4714,2502,3651,4282,
Ast_003253,4206,3965,4882,2322,4698,2586,18824,4635,1413,1945,2454,7182,2929,5121,3115,4163,4723,2598
Ast_003254,3032,4980,1041,2689,3811,2623,14137,4581,2694,3993,2201,8267,4873,1977,4180,4621,3997,3392
Ast_003255,4518,4886,1897,2307,4703,1152,20058,2102,4869,4558,2388,7120,3774,2379,2407,2291,2918,1681
Ast_003256,2162,4003,4012,3415,3842,2708,10651,3073,4877,3149,4197,10439,4306,4084,2111,4103,1369,3631
Ast_003257,4748,4529,2801,1818,4998,1327,20988,2005,4454,4801,2330,5647,3701,2286,1956,2224,2446,1460
Ast_003258,2225,3276,4752,3888,2995,3167,10899,4266,3642,3114,4198,11870,2551,5376,3736,3069,2816,2986
Ast_003259,4250,2212,2035,2785,4447,4027,19003,3793,2750,4955,4265,8560,4912,2784,1421,2849,5515,3977
Ast_003260,4310,4902,5055,2492,4277,2719,19240,4844,1789,2531,2828,7689,2905,5100,1711,4037,3794,2536
Ast_003261,2728,4222,1662,2724,3480,2925,12899,4284,3172,4302,2308,8373,4334,2386,4329,4390,5138,2985
Ast_003262,2765,4378,1905,2946,3986,2727,13064,4907,3355,,1920,9039,4353,2041,4310,5202,4814,3112
Ast_003263,3672,2030,1121,4872,1942,4291,16684,1927,4034,2558,2381,14809,3085,4314,2492,3363,2680,3506
Ast_003264,1963,4030,3731,4050,4044,2228,9866,2935,5031,2963,4188,12351,4490,3119,1294,2978,1225,3800
Ast_003265,3147,4944,1789,2656,3559,2611,14595,4526,3085,3985,1857,8147,4849,1858,4391,3996,4036,2887
Ast_003266,5129,4566,2415,2061,5646,2089,22525,2092,3893,5040,2125,6395,4309,2179,1561,2624,3385,1463
Ast_003267,3889,1800,2273,4943,1743,3622,17536,1951,3921,2674,3205,15032,2650,5218,2480,3215,2505,3631
Ast_003268,4520,2316,1796,3014,4189,3653,20073,3998,2820,4164,3927,9225,5086,2815,1373,3091,5246,3669
Ast_003269,2201,3832,4350,3389,2936,2997,10797,3966,3739,2692,4193,10361,3040,4454,3045,3147,3409,2943
Ast_003270,2272,3613,4594,3818,2909,3425,11092,4585,3792,2849,4599,11652,2639,4943,3294,3072,3119,3291
Ast_003271,4443,2562,1689,3136,4113,3954,19761,4291,2649,5335,3714,9617,4500,2642,1359,2316,4830,3161
Ast_003272,4236,2413,2033,3363,3784,3873,18953,3784,2775,5223,3969,10294,5210,2475,2084,3106,3885,3971
Ast_003273,2849,4044,1864,2831,3882,2499,13400,4520,2992,3845,2274,8679,5036,1684,4240,4039,5070,3012
Ast_003274,2786,4824,1970,2465,4206,2086,13130,4351,3139,3472,2616,7593,4390,2002,4008,4251,4380,3378
Ast_003275,4104,4681,2689,2366,5024,2316,18420,2180,4888,4817,2194,7287,3901,2821,2296,2407,3174,1367
Ast_003276,1779,3293,4427,3705,2459,3179,9115,4086,3769,2135,4326,11318,3110,4544,2735,3189,3174,2946
Ast_003277,4577,4780,2853,2151,4613,1781,20321,2012,3828,4605,2586,6658,4452,2596,1143,2650,2641,1898
Ast_003278,4560,4819,2379,1954,4818,1506,20244,2156,3743,5178,2054,6075,3781,1978,1505,2092,2528,2266
Ast_003279,4434,5329,5080,1844,5128,2496,19754,4372,1752,2477,3390,5729,2721,4933,2735,4796,3774,2697
Ast_003280,4375,4912,2264,2803,4573,1187,19509,1791,4433,4655,2229,8591,4186,1970,1343,2377,3109,1153
Ast_003281,2743,4446,887,3172,3293,2264,12977,4365,2849,3465,1903,9708,4405,2004,4328,5274,4804,2973
Ast_003282,4187,2092,2517,3205,4875,3803,18743,4201,2822,5214,4413,9820,4837,2583,2245,2550,4381,3021
Ast_003283,1720,3648,4008,4123,2838,3353,8884,3777,3090,2702,4634,12591,3756,5084,3625,2676,3549,2945
Ast_003284,2942,4618,1489,2936,4033,2641,13781,4672,3227,3594,1812,8989,4077,1660,4024,4563,4288,2839
Ast_003285,1637,4043,4125,3583,2684,3448,8562,3664,3493,3016,4580,10940,2556,5091,3720,3269,3578,3007
Ast_003286,2994,4699,1786,3479,4296,2916,13975,4572,2697,4607,1833,10655,4067,2303,4359,4287,4669,3003
Ast_003287,2243,3473,4646,3532,2332,3462,10981,3742,3520,2405,4282,10796,2949,5461,3106,2996,3618,3218
Ast_003288,4028,4475,5376,2030,4240,2790,18106,4601,1432,2441,3333,6291,3189,5094,2743,4160,4151,2497
Ast_003289,4463,4084,4702,2150,3382,1977,19859,4152,1427,2074,2501,6644,2594,5104,2909,4222,4015,2534
Ast_003290,4527,2341,2215,3562,4345,3693,20118,4058,2314,5168,4466,10895,5197,2766,2698,2405,4816,2986
Ast_003291,4411,4443,3116,2866,4929,1562,19630,2397,4097,5066,2037,8801,4774,2244,1804,1956,3146,1318
Ast_003292,4540,4312,2913,1790,4426,1965,20147,1725,4508,4999,2168,5561,3400,2909,1704,2656,3019,2124
Ast_003293,1622,3275,4148,3871,2439,3246,8483,3531,4087,2513,4303,11803,2836,5044,3416,2973,3286,2662
Ast_003294,2920,4423,1849,3014,4448,2673,13671,4664,3016,3421,2156,9225,4468,2085,4036,4506,4684,3404
Ast_003295,2543,3652,4357,4098,2578,3258,12165,4352,3951,2608,4650,12499,3122,5055,3071,3000,3437,3002
Ast_003296,4829,4541,1937,1564,4432,1699,21310,2310,4248,4911,2340,4872,4466,2788,1520,2617,3094,2121
Ast_003297,2096,3361,4433,3888,3191,3349,10404,3762,3418,2985,4485,11861,2675,4845,3204,3187,3441,2860
Ast_003298,2775,3868,1887,2769,3507,2437,13101,4337,3159,4331,2416,8515,4051,2723,4308,4355,5199,2387
Ast_003299,4262,4944,4870,1900,4199,2977,19020,4340,1468,2811,2485,5903,2698,5056,2953,4078,3725,2526
Ast_003300,3168,4498,1807,2839,4243,2680,14677,4770,2961,4032,1849,8693,4609,2126,4172,4911,5487,2878
Ast_003301,4491,4914,4859,1643,4246,2010,19965,4556,1660,1468,3231,5137,2894,5081,3065,4556,4094,2678
Ast_003302,4065,4256,5353,2484,4316,2463,18270,4269,1053,2638,2512,7651,3059,4968,2099,3750,4514,2651
Ast_003303,2024,3334,4050,4238,2932,3490,10092,4309,4731,3006,4131,12918,3166,4798,2924,2966,3050,3047
Ast_003304,1879,3759,4180,3763,4107,2287,9509,2781,5167,2313,4181,11486,4131,2486,1228,2918,1750,3898
Ast_003305,4304,1541,2134,4542,2080,3172,19205,1642,3952,2617,2557,13821,3038,4961,2027,3287,2857,3364
Ast_003306,4642,5160,2793,2236,4509,2088,20567,1437,4742,5081,1956,6910,4172,3146,893,2422,3136,2375
Ast_003307,2918,4172,1685,3277,3679,2841,13672,4432,2699,3936,2103,10029,4135,2398,4200,4150,4405,3440
Ast_003308,1833,3372,4732,3463,2332,3277,9340,3566,3348,2664,4070,10580,2787,4841,3235,2957,3227,3434
Ast_003309,4093,5208,4737,1654,3985,1935,18366,4580,1209,2907,2666,5165,3468,5524,2461,3824,3414,2468
Ast_003310,4526,2566,1971,3083,4275,3856,20096,3894,3283,5093,3699,9450,4443,2514,1966,2751,4745,3795
Ast_003311,4528,4136,2006,2625,5051,1769,20101,2483,3986,4879,1876,8063,3649,1859,1787,2395,3393,1638
Ast_003312,1831,4003,3998,2925,3683,2419,9320,2276,4925,3168,3866,8985,3998,3345,1918,3760,2000,3960
Ast_003313,3790,4693,4483,1760,4392,2118,17164,4328,1759,1448,2932,5484,2649,5158,3012,4129,4174,2403
Ast_003314,4671,2432,1990,3256,4249,4218,20678,4086,2566,5488,3706,9970,4273,2412,1854,2724,4801,3447
Ast_003315,3772,4389,4947,1374,3878,1407,17098,4858,1686,1729,3493,4325,3136,4707,3015,4343,4055,2772
Ast_003316,4423,1920,1740,3033,4084,4867,19703,3861,3265,5499,3940,9301,5590,2807,1717,2617,4985,3397
Ast_003317,2454,4364,4167,3666,4101,2250,11800,1924,4536,3562,3460,11180,4334,3459,1496,2178,2115,3875
Ast_003318,5030,4599,3035,1971,4677,1582,22118,2416,4306,5180,2083,6125,3479,2213,1225,2508,2839,1735
Ast_003319,3524,1372,2025,4507,1727,4180,16105,1502,3894,3378,3540,13717,3152,4875,2276,3081,2474,3607
Ast_003320,4323,1109,2400,5010,1335,3535,19282,1516,3993,1923,2821,15228,2228,4373,2473,2775,2459,3492
Ast_003321,3758,1127,1603,5101,1910,4185,17046,2046,4095,2974,3158,15510,3426,4139,1923,3330,2692,4113
Ast_003322,2769,4064,4608,4306,2710,3318,13081,3591,3860,2717,4215,13112,2554,4917,4105,3205,3001,3283
Ast_003323,3766,4344,5174,2156,4446,2185,17051,4537,1701,1913,2274,6657,2734,4786,2154,3882,4351,2503
Ast_003324,4993,2112,1599,2962,4320,3387,21973,4083,2419,5451,4211,9096,5125,3020,2622,2430,5289,3716
Ast_003325,4321,2728,1920,3156,4362,3525,19285,4513,2822,5144,3791,9654,5809,2582,1498,3085,4708,3367
Ast_003326,2174,3642,4165,3692,2659,3185,10701,3674,3336,2703,4842,11279,3246,4430,3093,3015,2796,3218
Ast_003327,3724,1164,2157,4502,2093,3984,16894,972,3780,2966,2753,13692,3031,4213,2553,3457,2764,4378
Ast_003328,4453,4378,4430,1864,3986,2492,19798,4568,2401,2321,2857,5804,2828,4985,2132,3976,4031,2630
Ast_003329,4647,2217,1866,3162,4081,4144,20579,4374,2402,4701,4181,9694,5529,2712,2112,2658,4485,2974
Ast_003330,4268,4940,5054,2289,4119,2248,19055,4600,1567,2354,3274,7055,2542,4860,1959,3816,4311,2321
Ast_003331,4425,2108,2167,4959,2290,3949,19693,2061,4039,2788,2861,15081,2697,5231,2217,3867,2306,3650
Ast_003332,2399,3697,4656,3432,3143,2948,11598,3927,4394,2225,4390,10488,2955,4536,3284,3048,3474,3523
Ast_003333,4819,1843,2002,3144,4407,3636,21279,3723,2714,4427,3728,9620,4011,2892,2325,2692,5249,3988
Ast_003334,2735,3553,4470,3748,2849,3238,12934,4244,3633,2182,3980,11448,2926,4984,3088,3371,3118,3492
Ast_003335,1573,4231,4227,4203,2715,3419,8299,3380,3451,3047,4264,12809,3121,4641,2865,2787,3286,2900
Ast_003336,2852,3738,3582,4199,2570,3641,13400,4104,3908,2783,4505,12798,2480,5247,3359,3070,3525,3098
Ast_003337,3965,4366,4881,1990,4071,1365,17853,4589,1508,2540,2952,6177,2945,5377,2697,4485,3848,2896
Ast_003338,3923,4691,5190,1379,3674,1767,17695,4569,1008,2136,2972,4331,3297,4697,3336,3933,4184,2313
Ast_003339,3336,1825,1747,3899,1139,3996,15346,1738,3920,2572,3354,11899,2492,4720,2095,3450,2548,4028
Ast_003340,1757,3979,3675,3537,3832,2213,9035,2568,5383,3233,4364,10812,4068,2782,1274,2737,1962,4398
Ast_003341,1917,3924,4812,3911,2745,3378,9653,4063,4322,2258,4620,11913,3079,5176,3434,3077,3182,3445
Ast_003342,4852,2328,2450,3380,4289,3949,21406,4190,3107,5364,3945,10339,5157,2884,2532,2576,5043,3348
Ast_003343,3718,1598,1735,4579,1580,3666,16878,1990,3642,2651,2797,13928,2092,4943,2173,3534,2929,3868
Ast_003344,1690,3803,4187,3437,3971,2088,8768,2212,4661,3041,4189,10515,4331,2733,1686,3259,1907,3561
Ast_003345,3189,4606,1464,2732,4036,2383,14743,3652,2993,3913,2335,8385,4145,2310,4243,4407,4788,2570
Ast_003346,1618,3665,3917,3496,2679,3627,8478,3884,4014,3230,4448,10698,3008,5183,2993,3146,3357,3062
Ast_003347,4100,4581,2273,2368,4535,1786,18393,1897,4218,4554,2500,7307,4475,2495,2031,2363,2861,1737
Ast_003348,2046,4398,3799,3196,3557,2386,10209,2743,4697,2364,4316,9784,3920,3131,2056,3740,2139,3796
Ast_003349,4270,4430,4773,2012,3623,2544,19080,4170,1656,1000237.876,3401,6247,3296,4230,3169,4188,4219,2523
Ast_003350,2744,4224,1173,3365,4141,2716,12972,4997,3507,3950,2187,10284,4196,1963,4393,4694,4612,2812
Ast_003351,3169,4428,1857,2782,4602,2910,14685,4863,3356,3682,1927,8544,3979,2727,4291,4600,4470,3054
Ast_003352,4229,1286,1507,4339,1184,3689,18930,1721,3501,2893,2270,13201,2700,4775,1999,3422,2177,3463
Ast_003353,4833,2178,2275,3221,4159,4261,21321,4324,3049,4481,4343,9863,5187,3021,2354,2554,4790,2734
Ast_003354,4652,1902,2047,3110,4451,4628,20622,3890,2576,5907,4007,9505,4347,2781,2132,2713,4846,4342
Ast_003355,2057,3706,4014,4231,3928,2517,10225,2546,5561,4011,4040,12895,3842,3123,1646,2557,1457,4083
Ast_003356,4249,485,1326,4793,1675,3513,19003,2247,3720,2711,3253,14584,2854,4808,2832,3058,2335,4359
Ast_003357,4736,2056,2087,3201,4355,4239,20947,3720,3332,5480,3922,9800,4378,2283,2177,2700,5069,3420
Ast_003358,4043,4912,4921,1605,4003,2557,18165,4492,1891,2154,2951,5007,3578,5229,3214,4554,,2384
Ast_003359,3960,1293,1506,3869,2064,3307,17841,1922,3429,2816,2774,11821,2475,4570,2524,3210,2156,4112
Ast_003360,4202,4589,4644,2202,4318,2155,18809,4676,1372,2546,2421,6806,3469,5529,2844,4562,4597,2672
Ast_003361,3821,4508,4954,1935,3653,1993,17298,4121,1334,1901,2965,5996,2371,4690,2997,4608,3848,2901
Ast_003362,2400,3440,4570,3895,2463,3067,11591,3772,3818,2758,4194,11883,3269,4769,3482,3277,3205,3197
Ast_003363,3769,1169,1497,4856,1831,4173,17104,1762,4033,2476,2152,14745,3309,4310,2134,3159,1834,3475
Ast_003364,4845,4444,2765,2087,4994,1223,21378,1855,4174,4902,2461,6446,4329,2642,2205,2791,2635,1684
